player hand total,player hand texture,dealer face up,player choice,expected value
20,hard,2,surrender,-12.5
19,hard,2,stand,9.52
19,hard,2,hit,-18.25
19,hard,2,double,-36.62
19,hard,2,surrender,-12.5
18,hard,2,stand,3.02
18,hard,2,hit,-15.55
18,hard,2,double,-31.31
18,hard,2,surrender,-12.5
17,hard,2,stand,-3.7
17,hard,2,hit,-13.56
17,hard,2,double,-27.0
17,hard,2,surrender,-12.5
16,hard,2,stand,-6.97
16,hard,2,hit,-11.78
16,hard,2,double,-23.5
16,hard,2,surrender,-12.5
15,hard,2,stand,-7.22
15,hard,2,hit,-10.1
15,hard,2,double,-21.01
15,hard,2,surrender,-12.5
14,hard,2,stand,-7.17
14,hard,2,hit,-8.75
14,hard,2,double,-17.99
14,hard,2,surrender,-12.5
13,hard,2,stand,-6.94
13,hard,2,hit,-7.76
13,hard,2,double,-15.29
13,hard,2,surrender,-12.5
12,hard,2,stand,-7.39
12,hard,2,hit,-6.5
12,hard,2,double,-12.73
12,hard,2,surrender,-12.5
11,hard,2,stand,-7.28
11,hard,2,hit,5.68
11,hard,2,double,11.91
11,hard,2,surrender,-12.5
10,hard,2,stand,-6.96
10,hard,2,hit,4.47
10,hard,2,double,9.09
10,hard,2,surrender,-12.5
20,soft,2,stand,15.75
20,soft,2,hit,4.43
20,soft,2,double,9.11
20,soft,2,surrender,-12.5
19,soft,2,stand,9.4
19,soft,2,hit,2.86
19,soft,2,double,5.95
19,soft,2,surrender,-12.5
18,soft,2,stand,3.12
18,soft,2,hit,1.55
18,soft,2,double,2.7
18,soft,2,surrender,-12.5
17,soft,2,stand,-3.7
17,soft,2,hit,-0.09
17,soft,2,double,-0.1
17,soft,2,surrender,-12.5
16,soft,2,stand,-7.22
16,soft,2,hit,-0.61
16,soft,2,double,-1.66
16,soft,2,surrender,-12.5
15,soft,2,stand,-6.97
15,soft,2,hit,0.02
15,soft,2,double,-2.16
15,soft,2,surrender,-12.5
14,soft,2,stand,-7.03
14,soft,2,hit,0.76
14,soft,2,double,-1.57
14,soft,2,surrender,-12.5
13,soft,2,stand,-7.08
13,soft,2,hit,0.79
13,soft,2,double,-1.66
13,soft,2,surrender,-12.5
12,soft,2,stand,-7.13
12,soft,2,hit,2.13
12,soft,2,double,-1.26
12,soft,2,surrender,-12.5
9,hard,2,stand,-7.31
9,hard,2,hit,1.91
9,hard,2,double,1.68
9,hard,2,surrender,-12.5
8,hard,2,stand,-6.84
8,hard,2,hit,-0.52
8,hard,2,double,-4.04
8,hard,2,surrender,-12.5
7,hard,2,stand,-7.06
7,hard,2,hit,-2.58
7,hard,2,double,-10.68
7,hard,2,surrender,-12.5
6,hard,2,stand,-7.09
6,hard,2,hit,-3.74
6,hard,2,double,-14.21
6,hard,2,surrender,-12.5
5,hard,2,stand,-7.42
5,hard,2,hit,-3.31
5,hard,2,double,-14.57
5,hard,2,surrender,-12.5
4,hard,2,stand,-7.24
4,hard,2,hit,-3.04
4,hard,2,double,-14.52
4,hard,2,surrender,-12.5
