player hand total,player hand texture,dealer face up,player choice,expected value
16,hard,4,hit,-11.49
16,hard,4,stand,-4.86
16,hard,4,double,-23.27
16,hard,4,surrender,-12.5
15,hard,4,hit,-10.19
15,hard,4,surrender,-12.5
15,hard,4,double,-20.73
15,hard,4,stand,-5.26
14,hard,4,double,-15.91
14,hard,4,hit,-8.63
14,hard,4,stand,-4.58
14,hard,4,surrender,-12.5
13,hard,4,double,-12.99
13,hard,4,hit,-6.98
13,hard,4,surrender,-12.5
13,hard,4,stand,-5.15
12,hard,4,surrender,-12.5
12,hard,4,double,-10.72
12,hard,4,hit,-5.27
12,hard,4,stand,-5.46
11,hard,4,surrender,-12.5
11,hard,4,double,14.92
11,hard,4,hit,7.22
11,hard,4,stand,-5.16
10,hard,4,surrender,-12.5
10,hard,4,stand,-5.0
10,hard,4,double,11.58
10,hard,4,hit,6.26
20,soft,4,double,10.53
20,soft,4,surrender,-12.5
20,soft,4,stand,16.55
20,soft,4,hit,5.5
19,soft,4,surrender,-12.5
19,soft,4,stand,10.54
19,soft,4,hit,4.21
19,soft,4,double,9.24
18,soft,4,surrender,-12.5
18,soft,4,stand,4.21
18,soft,4,double,6.26
18,soft,4,hit,3.22
17,soft,4,surrender,-12.5
17,soft,4,stand,-2.22
17,soft,4,hit,1.48
17,soft,4,double,3.29
16,soft,4,double,1.62
16,soft,4,stand,-5.3
16,soft,4,hit,0.72
16,soft,4,surrender,-12.5
15,soft,4,surrender,-12.5
15,soft,4,hit,1.77
15,soft,4,stand,-4.99
15,soft,4,double,2.0
14,soft,4,stand,-4.96
14,soft,4,surrender,-12.5
14,soft,4,double,1.45
14,soft,4,hit,1.58
13,soft,4,surrender,-12.5
13,soft,4,double,1.2
13,soft,4,stand,-5.08
13,soft,4,hit,3.01
12,soft,4,stand,-5.45
12,soft,4,surrender,-12.5
12,soft,4,double,1.64
12,soft,4,hit,3.11
9,hard,4,surrender,-12.5
9,hard,4,stand,-4.74
9,hard,4,double,4.7
9,hard,4,hit,3.29
8,hard,4,surrender,-12.5
8,hard,4,stand,-4.92
8,hard,4,hit,0.98
8,hard,4,double,-1.75
7,hard,4,hit,-0.77
7,hard,4,double,-7.16
7,hard,4,stand,-5.38
7,hard,4,surrender,-12.5
6,hard,4,surrender,-12.5
6,hard,4,double,-10.28
6,hard,4,stand,-5.19
6,hard,4,hit,-1.67
5,hard,4,surrender,-12.5
5,hard,4,double,-10.12
5,hard,4,stand,-4.58
5,hard,4,hit,-1.22
4,hard,4,surrender,-12.5
4,hard,4,double,-10.16
4,hard,4,stand,-5.25
4,hard,4,hit,-1.27
20,hard,3,surrender,-12.5
20,hard,3,stand,15.87
20,hard,3,double,-42.64
20,hard,3,hit,-21.25
19,hard,3,surrender,-12.5
19,hard,3,stand,9.95
19,hard,3,double,-36.38
19,hard,3,hit,-18.15
18,hard,3,hit,-15.53
18,hard,3,surrender,-12.5
18,hard,3,double,-30.74
18,hard,3,stand,2.99
17,hard,3,surrender,-12.5
17,hard,3,stand,-3.29
17,hard,3,double,-26.78
17,hard,3,hit,-13.09
16,hard,3,surrender,-12.5
16,hard,3,stand,-6.07
16,hard,3,hit,-11.85
16,hard,3,double,-23.23
15,hard,3,hit,-10.04
15,hard,3,surrender,-12.5
15,hard,3,double,-20.8
15,hard,3,stand,-5.9
14,hard,3,stand,-5.95
14,hard,3,surrender,-12.5
14,hard,3,double,-17.24
14,hard,3,hit,-8.47
13,hard,3,surrender,-12.5
13,hard,3,hit,-7.17
13,hard,3,double,-14.31
13,hard,3,stand,-6.32
12,hard,3,stand,-6.13
12,hard,3,double,-12.05
12,hard,3,surrender,-12.5
12,hard,3,hit,-5.71
11,hard,3,surrender,-12.5
11,hard,3,double,12.53
11,hard,3,hit,6.12
