player hand total,player hand texture,dealer face up,player choice,expected value
19,hard,4,double,-36.31
19,hard,4,surrender,-12.5
18,hard,4,stand,4.07
18,hard,4,hit,-15.22
18,hard,4,double,-30.71
18,hard,4,surrender,-12.5
17,hard,4,stand,-1.95
17,hard,4,hit,-13.16
17,hard,4,double,-26.63
17,hard,4,surrender,-12.5
16,hard,4,stand,-5.24
16,hard,4,hit,-11.46
16,hard,4,double,-23.12
16,hard,4,surrender,-12.5
15,hard,4,stand,-5.23
15,hard,4,hit,-10.05
15,hard,4,double,-19.75
15,hard,4,surrender,-12.5
14,hard,4,stand,-5.08
14,hard,4,hit,-8.46
14,hard,4,double,-16.66
14,hard,4,surrender,-12.5
13,hard,4,stand,-5.11
13,hard,4,hit,-7.02
13,hard,4,double,-14.03
13,hard,4,surrender,-12.5
12,hard,4,stand,-5.05
12,hard,4,hit,-5.29
12,hard,4,double,-10.7
12,hard,4,surrender,-12.5
11,hard,4,stand,-5.07
11,hard,4,hit,7.27
11,hard,4,double,14.55
11,hard,4,surrender,-12.5
10,hard,4,stand,-4.98
10,hard,4,hit,5.9
10,hard,4,double,11.6
10,hard,4,surrender,-12.5
20,soft,4,stand,16.49
20,soft,4,hit,5.56
20,soft,4,double,11.25
20,soft,4,surrender,-12.5
19,soft,4,stand,10.33
19,soft,4,hit,4.39
19,soft,4,double,8.92
19,soft,4,surrender,-12.5
18,soft,4,stand,4.31
18,soft,4,hit,2.93
18,soft,4,double,6.14
18,soft,4,surrender,-12.5
17,soft,4,stand,-1.98
17,soft,4,hit,1.52
17,soft,4,double,3.1
17,soft,4,surrender,-12.5
16,soft,4,stand,-5.0
16,soft,4,hit,0.95
16,soft,4,double,1.81
16,soft,4,surrender,-12.5
15,soft,4,stand,-5.15
15,soft,4,hit,1.41
15,soft,4,double,1.61
15,soft,4,surrender,-12.5
14,soft,4,stand,-5.06
14,soft,4,hit,2.13
14,soft,4,double,1.93
14,soft,4,surrender,-12.5
13,soft,4,stand,-5.18
13,soft,4,hit,2.33
13,soft,4,double,1.56
13,soft,4,surrender,-12.5
12,soft,4,stand,-5.14
12,soft,4,hit,3.23
12,soft,4,double,1.55
12,soft,4,surrender,-12.5
9,hard,4,stand,-5.23
9,hard,4,hit,3.36
9,hard,4,double,4.73
9,hard,4,surrender,-12.5
8,hard,4,stand,-5.02
8,hard,4,hit,0.94
8,hard,4,double,-1.61
8,hard,4,surrender,-12.5
7,hard,4,stand,-5.11
7,hard,4,hit,-1.06
7,hard,4,double,-6.93
7,hard,4,surrender,-12.5
6,hard,4,stand,-5.01
6,hard,4,hit,-1.63
6,hard,4,double,-9.77
6,hard,4,surrender,-12.5
5,hard,4,stand,-4.9
5,hard,4,hit,-1.69
5,hard,4,double,-10.13
5,hard,4,surrender,-12.5
4,hard,4,stand,-5.12
4,hard,4,hit,-1.28
4,hard,4,double,-10.04
4,hard,4,surrender,-12.5
20,hard,3,stand,16.08
20,hard,3,hit,-21.42
20,hard,3,double,-42.58
20,hard,3,surrender,-12.5
19,hard,3,stand,9.73
19,hard,3,hit,-18.25
19,hard,3,double,-36.3
19,hard,3,surrender,-12.5
18,hard,3,stand,3.45
18,hard,3,hit,-15.54
18,hard,3,double,-31.51
18,hard,3,surrender,-12.5
17,hard,3,stand,-3.02
17,hard,3,hit,-13.38
17,hard,3,double,-27.12
17,hard,3,surrender,-12.5
16,hard,3,stand,-6.2
16,hard,3,hit,-11.7
16,hard,3,double,-23.32
16,hard,3,surrender,-12.5
15,hard,3,stand,-6.11
15,hard,3,hit,-10.0
15,hard,3,double,-20.66
15,hard,3,surrender,-12.5
14,hard,3,stand,-6.3
14,hard,3,hit,-8.73
14,hard,3,double,-17.68
14,hard,3,surrender,-12.5
13,hard,3,stand,-6.26
13,hard,3,hit,-7.33
13,hard,3,double,-14.53
13,hard,3,surrender,-12.5
12,hard,3,stand,-6.11
12,hard,3,hit,-5.74
12,hard,3,double,-11.74
12,hard,3,surrender,-12.5
11,hard,3,stand,-6.05
11,hard,3,hit,6.6
11,hard,3,double,12.97
11,hard,3,surrender,-12.5
10,hard,3,stand,-5.89
10,hard,3,hit,5.31
10,hard,3,double,10.54
10,hard,3,surrender,-12.5
20,soft,3,stand,16.1
20,soft,3,hit,4.87
20,soft,3,double,10.2
20,soft,3,surrender,-12.5
19,soft,3,stand,9.82
19,soft,3,hit,3.73
19,soft,3,double,7.72
19,soft,3,surrender,-12.5
18,soft,3,stand,3.29
18,soft,3,hit,2.22
18,soft,3,double,4.37
18,soft,3,surrender,-12.5
17,soft,3,stand,-3.17
17,soft,3,hit,0.73
17,soft,3,double,1.46
17,soft,3,surrender,-12.5
16,soft,3,stand,-6.09
16,soft,3,hit,0.29
16,soft,3,double,0.02
16,soft,3,surrender,-12.5
15,soft,3,stand,-6.1
15,soft,3,hit,0.58
15,soft,3,double,0.01
15,soft,3,surrender,-12.5
14,soft,3,stand,-6.07
14,soft,3,hit,1.45
14,soft,3,double,-0.19
14,soft,3,surrender,-12.5
13,soft,3,stand,-6.05
13,soft,3,hit,1.75
13,soft,3,double,0.1
13,soft,3,surrender,-12.5
12,soft,3,stand,-6.29
12,soft,3,hit,2.62
12,soft,3,double,0.13
